,Date,HEI US Equity,HEI/A US Equity,HEI US Equity / HEI/A US Equity,SMA_21,SMA_50,SMA_120
159,1998-11-25,3.9391,3.1512,1.25,1.226952381,1.2562879999999998,1.1966424999999998
160,1998-11-27,3.8209,3.1512,1.2125,1.228238095,1.254872,1.1978975
161,1998-11-30,3.8504,3.1512,1.2219,1.226747619,1.252346,1.19909
162,1998-12-01,4.0178,3.1512,1.275,1.228828571,1.249406,1.200455833
163,1998-12-02,4.0769,3.1512,1.2938,1.23057619,1.247026,1.2020899999999999
164,1998-12-03,4.1557,3.23,1.2866,1.230133333,1.244502,1.203531667
165,1998-12-04,4.1951,3.2497,1.2909,1.231471429,1.243266,1.20471
166,1998-12-07,4.0966,3.23,1.2683,1.2302,1.24274,1.205733333
167,1998-12-08,4.0966,3.2103,1.2761,1.229557143,1.2429780000000001,1.206944167
168,1998-12-09,4.0966,3.2103,1.2761,1.229142857,1.243154,1.20811
169,1998-12-10,4.1163,3.2005,1.2862,1.230647619,1.243878,1.2092766670000001
170,1998-12-11,4.1163,3.1906,1.2901,1.2330666670000001,1.24366,1.21049
171,1998-12-14,4.0966,3.2891,1.2455,1.2357714290000001,1.24255,1.211305833
172,1998-12-15,4.0966,3.2694,1.253,1.238661905,1.241218,1.2123925
173,1998-12-16,3.9784,3.1906,1.2469,1.240171429,1.241348,1.213428333
174,1998-12-17,4.3133,3.3088,1.3036,1.244985714,1.242934,1.215148333
175,1998-12-18,4.5201,3.4565,1.3077,1.251042857,1.2442280000000001,1.2170475
176,1998-12-21,4.5693,3.6239,1.2609,1.254557143,1.244918,1.218611667
177,1998-12-22,4.4905,3.5255,1.2737,1.259085714,1.245948,1.220205
178,1998-12-23,4.5595,3.5255,1.2933,1.264833333,1.2474100000000001,1.221650833
179,1998-12-24,4.7072,3.5058,1.3427,1.274038095,1.2493100000000001,1.2240725000000001
180,1998-12-28,5.0223,3.6633,1.371,1.2798,1.251866,1.226738333
181,1998-12-29,5.0814,3.8012,1.3368,1.285719048,1.253824,1.228834167
182,1998-12-30,4.9829,3.7421,1.3316,1.290942857,1.255706,1.230441667
183,1998-12-31,4.9731,3.6436,1.3649,1.29522381,1.257158,1.232820833
184,1999-01-04,4.7072,3.5845,1.3132,1.296147619,1.258612,1.2351225000000001
185,1999-01-05,4.6875,3.5255,1.3296,1.298195238,1.26006,1.237514167
186,1999-01-06,4.6087,3.5255,1.3073,1.29897619,1.261004,1.239388333
187,1999-01-07,4.5398,3.4861,1.3023,1.3005952379999999,1.2633,1.240836667
188,1999-01-08,4.4511,3.3285,1.3373,1.303509524,1.265296,1.242419167
189,1999-01-11,4.4807,3.2793,1.3664,1.307809524,1.2689139999999999,1.244178333
190,1999-01-12,4.263999999999999,3.3876,1.2587,1.3065,1.269024,1.245025
191,1999-01-13,4.1163,3.3285,1.2367,1.3039571429999999,1.269132,1.246041667
192,1999-01-14,3.9587,3.23,1.2256,1.3030095240000001,1.268502,1.246841667
193,1999-01-15,3.9587,3.2497,1.2182,1.3013523809999998,1.266948,1.2474258329999999
194,1999-01-19,3.8898,3.3285,1.1686,1.29762381,1.265064,1.2479049999999998
195,1999-01-20,3.88,3.3088,1.1726,1.291385714,1.262616,1.24842
196,1999-01-21,3.88,3.2891,1.1796,1.285285714,1.260416,1.249144167
197,1999-01-22,3.8997,3.3285,1.1716,1.2810333329999999,1.258152,1.249740833
198,1999-01-25,4.0572,3.6633,1.1075,1.2731190479999999,1.25521,1.250505
199,1999-01-26,4.5693,3.7027,1.234,1.2702952379999999,1.255104,1.251749167
200,1999-01-27,4.5201,3.6633,1.2339,1.265114286,1.256008,1.2534775
201,1999-01-28,4.4117,3.5944,1.2274,1.25827619,1.25671,1.255005833
202,1999-01-29,4.2739,3.5845,1.1923,1.251395238,1.2562520000000001,1.255871667
203,1999-02-01,4.2837,3.5944,1.1918,1.244738095,1.256038,1.256855833
204,1999-02-02,4.2443,3.5648,1.1906,1.236438095,1.25624,1.257528333
205,1999-02-03,4.2345,3.6830000000000003,1.1497,1.2286523809999998,1.255492,1.257784167
206,1999-02-04,4.1163,3.6633,1.1237,1.2188476190000002,1.254394,1.2579816670000001
207,1999-02-05,4.0178,3.6338,1.1057,1.209247619,1.253056,1.257801667
208,1999-02-08,3.9194,3.4467,1.1371,1.201380952,1.25281,1.257725
209,1999-02-09,3.7716,3.4565,1.0912,1.189661905,1.249634,1.2567441670000001
210,1999-02-10,3.6042,3.358,1.0733,1.175704762,1.24685,1.2549316670000001
211,1999-02-11,3.2793,3.1512,1.0406,1.165319048,1.2432239999999999,1.2536825
212,1999-02-12,3.5451,3.1512,1.125,1.16,1.240224,1.2533025
213,1999-02-16,3.5944,3.1512,1.1406,1.1559523809999999,1.23716,1.253051667
214,1999-02-17,3.8406,3.1512,1.2188,1.155980952,1.2358040000000001,1.25325
215,1999-02-18,3.9292,3.1512,1.2469,1.1597095240000002,1.234924,1.253646667
216,1999-02-19,3.9194,3.2497,1.2061,1.161304762,1.2336799999999999,1.253224167
217,1999-02-22,4.0375,3.2694,1.2349,1.163938095,1.232856,1.253210833
218,1999-02-23,4.2542,3.2793,1.2973,1.16992381,1.23328,1.253833333
219,1999-02-24,4.4117,3.358,1.3138,1.179747619,1.233832,1.2540291670000001
220,1999-02-25,4.2148,3.4565,1.2194,1.179052381,1.232418,1.2525525
221,1999-02-26,4.3133,3.5845,1.2033,1.1775952379999999,1.231574,1.251664167
222,1999-03-01,4.2739,3.6338,1.1762,1.175157143,1.230038,1.250915
223,1999-03-02,4.2345,3.5944,1.1781,1.1744809520000001,1.2286620000000001,1.250333333
224,1999-03-03,4.1459,3.6239,1.1440000000000001,1.172204762,1.22547,1.248455833
225,1999-03-04,4.1065,3.6436,1.127,1.16917619,1.221856,1.2465424999999999
226,1999-03-05,4.1557,3.6633,1.1344,1.1684476190000002,1.2193260000000001,1.244919167
227,1999-03-08,4.1262,3.7027,1.1144,1.168004762,1.21614,1.242678333
228,1999-03-09,4.0868,3.7224,1.0979,1.167633333,1.212232,1.2405375
229,1999-03-10,4.0769,3.7519,1.0866,1.1652285709999999,1.2071100000000001,1.238955833
230,1999-03-11,4.0966,3.8209,1.0722,1.16432381,1.201134,1.237196667
231,1999-03-12,4.136,3.8307,1.0797,1.164628571,1.195992,1.234959167
232,1999-03-15,4.136,3.8307,1.0797,1.1664904759999999,1.190954,1.232106667
233,1999-03-16,4.0868,3.7913,1.0779,1.164247619,1.185214,1.229315833
234,1999-03-17,4.1557,3.8012,1.0933,1.161995238,1.180816,1.226653333
235,1999-03-18,4.0966,3.8012,1.0777,1.15527619,1.175778,1.224361667
236,1999-03-19,4.1163,3.7913,1.0857,1.1476,1.171346,1.222620833
237,1999-03-22,4.136,3.7913,1.0909,1.142114286,1.167118,1.221176667
238,1999-03-23,4.0769,3.7421,1.0895,1.135190476,1.1621620000000001,1.219695
239,1999-03-24,4.0769,3.6830000000000003,1.107,1.126128571,1.156974,1.218503333
240,1999-03-25,4.008,3.6830000000000003,1.0882,1.115385714,1.153564,1.2167299999999999
241,1999-03-26,4.008,3.5845,1.1181,1.110561905,1.151192,1.215205833
242,1999-03-29,4.0277,3.4467,1.1686,1.108909524,1.150052,1.2139475
243,1999-03-30,4.0178,3.3482,1.2,1.110042857,1.1496879999999998,1.213610833
244,1999-03-31,3.7815,3.3679,1.1228,1.1074095240000001,1.148772,1.2127649999999999
245,1999-04-01,3.6732,3.2793,1.1201,1.106271429,1.147722,1.211740833
246,1999-04-05,3.4664,3.1512,1.1,1.1049857140000001,1.1461299999999999,1.2106875
247,1999-04-06,3.2891,3.1414,1.047,1.10082381,1.143638,1.2092275
248,1999-04-07,3.2399,3.1217,1.0379,1.097180952,1.1422459999999999,1.207708333
249,1999-04-08,3.2497,3.0331,1.0714,1.095919048,1.138994,1.2062391670000001
250,1999-04-09,3.2694,3.0134,1.085,1.095842857,1.136016,1.204920833
251,1999-04-12,3.2891,2.9838,1.1023,1.09727619,1.133514,1.2037825
252,1999-04-13,3.3383,3.0134,1.1078,1.0986142859999999,1.131824,1.2027016670000001
253,1999-04-14,3.3285,3.0528,1.0903,1.099119048,1.129794,1.201018333
254,1999-04-15,3.3187,2.9937,1.1086,1.100580952,1.128154,1.199919167
255,1999-04-16,3.2891,3.0134,1.0915,1.100495238,1.12699,1.198538333
256,1999-04-19,3.2793,3.0035,1.0918,1.101166667,1.126352,1.197135833
257,1999-04-20,3.2202,3.0134,1.0686,1.100352381,1.12561,1.196145
258,1999-04-21,3.1611,3.0134,1.0490000000000002,1.0983571429999999,1.123848,1.194574167
259,1999-04-22,3.1906,3.0232,1.0554,1.096733333,1.123132,1.19349
260,1999-04-23,3.3088,3.0035,1.1016,1.09647619,1.1236979999999999,1.1922266670000001
261,1999-04-26,3.5648,3.3187,1.0742,1.095809524,1.12437,1.1909174999999999
262,1999-04-27,3.6633,3.3482,1.0941,1.094666667,1.123752,1.189559167
263,1999-04-28,3.5648,3.2891,1.0838,1.0906285709999999,1.122616,1.187791667
264,1999-04-29,3.5451,3.3088,1.0714,1.0845047620000001,1.119668,1.186196667
265,1999-04-30,3.4959,3.3187,1.0534,1.0812,1.1157979999999998,1.184183333
266,1999-05-03,3.5648,3.4073,1.0462,1.0776809520000001,1.1126,1.1821549999999998
267,1999-05-04,3.5747,3.4664,1.0313,1.074409524,1.108528,1.1800424999999999
268,1999-05-05,3.6239,3.4565,1.0484,1.07447619,1.10355,1.178324167
269,1999-05-06,3.7027,3.4861,1.0621,1.075628571,1.098516,1.1768475
270,1999-05-07,3.7224,3.5255,1.0559,1.074890476,1.095246,1.1757408329999999
271,1999-05-10,3.7421,3.5353,1.0585,1.073628571,1.09235,1.174625833
272,1999-05-11,3.7421,3.5747,1.0468,1.070985714,1.0897620000000001,1.1732225
273,1999-05-12,3.7815,3.6436,1.0378,1.067652381,1.086956,1.17185
274,1999-05-13,3.8012,3.7421,1.0158,1.064104762,1.084392,1.1704775
275,1999-05-14,3.8012,3.7224,1.0212,1.059942857,1.082276,1.169095
276,1999-05-17,3.7618,3.7027,1.016,1.056347619,1.079908,1.16774
277,1999-05-18,3.7224,3.6436,1.0216,1.053004762,1.078052,1.166481667
278,1999-05-19,3.7618,3.6535,1.0296,1.051147619,1.076686,1.165483333
279,1999-05-20,3.7618,3.6535,1.0296,1.05022381,1.075546,1.163646667
280,1999-05-21,3.7421,3.6042,1.0383,1.049409524,1.074868,1.162195
281,1999-05-24,3.7224,3.5845,1.0385,1.046404762,1.074044,1.160666667
282,1999-05-25,3.7519,3.5845,1.0467,1.045095238,1.0733840000000001,1.158764167
283,1999-05-26,3.7618,3.5648,1.0552,1.043242857,1.07293,1.156775833
284,1999-05-27,3.8504,3.5747,1.0771,1.04292381,1.072606,1.15503
285,1999-05-28,3.9981,3.7027,1.0798,1.04332381,1.072648,1.1532708329999999
286,1999-06-01,3.8898,3.6239,1.0734,1.04427619,1.072402,1.151646667
287,1999-06-02,3.8603,3.6239,1.0652,1.045180952,1.071888,1.149889167
288,1999-06-03,3.9784,3.7421,1.0632,1.0467,1.0713620000000001,1.148115
289,1999-06-04,3.9883,3.7815,1.0547,1.047,1.070316,1.1461858329999999
290,1999-06-07,3.9784,3.7815,1.0521,1.04652381,1.0695940000000002,1.1442025
291,1999-06-08,3.9391,3.6436,1.0811,1.04772381,1.0688540000000002,1.1428325000000001
292,1999-06-09,3.9292,3.5845,1.0962,1.049519048,1.0674059999999999,1.141525833
293,1999-06-10,3.88,3.5648,1.0884,1.0515,1.065174,1.140205
294,1999-06-11,3.9292,3.5648,1.1022,1.054566667,1.064762,1.138526667
295,1999-06-14,3.9194,3.5353,1.1086,1.058985714,1.064532,1.1368675
296,1999-06-15,3.8209,3.5353,1.0808,1.06182381,1.0641479999999999,1.135366667
297,1999-06-16,3.8603,3.5255,1.095,1.065585714,1.065108,1.1338774999999999
298,1999-06-17,3.88,3.5156,1.1036,1.069490476,1.066422,1.132296667
299,1999-06-18,3.8898,3.5058,1.1096,1.0733,1.067186,1.1303541670000001
300,1999-06-21,3.9194,3.5451,1.1056,1.076919048,1.067598,1.1281424999999998
301,1999-06-22,3.88,3.5058,1.1067,1.08017619,1.0676860000000001,1.126225
302,1999-06-23,3.9095,3.4861,1.1215,1.084128571,1.06796,1.124474167
303,1999-06-24,3.7716,3.3876,1.1134,1.087304762,1.068422,1.122378333
304,1999-06-25,3.7913,3.3876,1.1192,1.090352381,1.068634,1.120761667
305,1999-06-28,3.9194,3.4861,1.1243,1.0926,1.06929,1.119050833
306,1999-06-29,4.0375,3.5845,1.1264,1.094819048,1.069982,1.117543333
307,1999-06-30,3.9489,3.8209,1.0335,1.092919048,1.06928,1.115303333
308,1999-07-01,4.0178,3.7815,1.0625,1.092790476,1.06955,1.113013333
309,1999-07-02,4.0375,3.8406,1.0513,1.09222381,1.069468,1.1103875
310,1999-07-06,3.9686,3.7815,1.0495,1.09197619,1.068426,1.108644167
311,1999-07-07,3.9391,3.7913,1.0390000000000001,1.0913523809999999,1.0677219999999998,1.106996667
312,1999-07-08,3.9391,3.7027,1.0638,1.090528571,1.067116,1.105648333
313,1999-07-09,3.9095,3.7027,1.0559,1.088609524,1.066558,1.104295833
314,1999-07-12,3.8997,3.7618,1.0366,1.086142857,1.065862,1.103195833
315,1999-07-13,3.8504,3.6338,1.0596,1.084114286,1.065986,1.1022541670000001
316,1999-07-14,3.8307,3.6141,1.0599,1.081795238,1.06626,1.1012566670000001
317,1999-07-15,3.8406,3.6436,1.0541,1.08052381,1.066716,1.1002775
318,1999-07-16,3.8603,3.6338,1.0623,1.078966667,1.066994,1.099900833
319,1999-07-19,3.8110000000000004,3.5845,1.0632,1.0770428570000001,1.067016,1.0984775
320,1999-07-20,3.7323,3.5255,1.0587,1.074619048,1.067072,1.0970175
321,1999-07-21,3.7421,3.4664,1.0795,1.07337619,1.067492,1.095785
322,1999-07-22,3.6535,3.3876,1.0785,1.072033333,1.0681260000000001,1.094836667
323,1999-07-23,3.6239,3.3187,1.092,1.0706285709999999,1.06921,1.094005
324,1999-07-26,3.6239,3.3088,1.0952,1.069761905,1.070798,1.09321
325,1999-07-27,3.5747,3.299,1.0836,1.068066667,1.0720459999999998,1.092659167
326,1999-07-28,3.6633,3.3088,1.1071,1.067247619,1.073868,1.092520833
327,1999-07-29,3.6732,3.3285,1.1036,1.066161905,1.075508,1.092503333
328,1999-07-30,3.6535,3.3187,1.1009,1.069371429,1.076934,1.092201667
329,1999-08-02,3.6830000000000003,3.3482,1.1,1.071157143,1.078342,1.092275
330,1999-08-03,3.6239,3.3876,1.0698,1.072038095,1.078972,1.092245833
331,1999-08-04,3.6239,3.358,1.0792,1.0734523809999998,1.0797860000000001,1.0925675
332,1999-08-05,3.6436,3.3383,1.0914,1.0759476190000001,1.0806799999999999,1.0922875
333,1999-08-06,3.6239,3.3285,1.0888,1.077138095,1.081352,1.0918558329999999
334,1999-08-09,3.6338,3.2891,1.1048,1.079466667,1.081906,1.0909058329999999
335,1999-08-10,3.6239,3.2694,1.1084,1.082885714,1.082478,1.089751667
336,1999-08-11,3.6535,3.23,1.1311,1.0862904759999998,1.083632,1.089126667
337,1999-08-12,3.6338,3.23,1.125,1.089390476,1.0848280000000001,1.088210833
338,1999-08-13,3.6338,3.23,1.125,1.092766667,1.086064,1.086775
339,1999-08-16,3.6436,3.2793,1.1111,1.095090476,1.087192,1.085085833
340,1999-08-17,3.6436,3.2497,1.1212,1.097852381,1.088574,1.0842675
341,1999-08-18,3.6732,3.23,1.1372,1.101590476,1.089696,1.083716667
342,1999-08-19,3.6633,3.2399,1.1307,1.104028571,1.090386,1.0833375
343,1999-08-20,3.7618,3.5451,1.0611,1.1032,1.08984,1.0823625
344,1999-08-23,3.7126,3.5058,1.0590000000000002,1.101628571,1.088976,1.081654167
345,1999-08-24,3.6830000000000003,3.5156,1.0476,1.099361905,1.087756,1.0809925
346,1999-08-25,3.6338,3.4762,1.0453,1.097538095,1.087046,1.08025
347,1999-08-26,3.6239,3.4664,1.0455,1.0946047620000001,1.086056,1.079675833
348,1999-08-27,3.6239,3.4664,1.0455,1.091838095,1.084894,1.079239167
349,1999-08-30,3.5451,3.3482,1.0588,1.089833333,1.0838780000000001,1.0790075000000001
350,1999-08-31,3.4664,3.2005,1.0831,1.0890285709999998,1.083428,1.079098333
351,1999-09-01,3.427,3.2103,1.0675,1.088919048,1.0826440000000002,1.078996667
352,1999-09-02,3.3876,3.2103,1.0552,1.08777619,1.081318,1.0787924999999998
353,1999-09-03,3.427,3.23,1.061,1.086328571,1.08027,1.078651667
354,1999-09-07,3.3876,3.2202,1.052,1.08457619,1.078926,1.0783075
355,1999-09-08,3.427,3.2005,1.0708,1.082957143,1.077856,1.07825
356,1999-09-09,3.4467,3.1709,1.087,1.081938095,1.0770680000000001,1.0782608329999999
357,1999-09-10,3.427,3.1512,1.0875,1.079861905,1.0781479999999999,1.0782325000000001
358,1999-09-13,3.4073,3.1808,1.0712,1.0773,1.078322,1.07808
359,1999-09-14,3.2694,3.1808,1.0279,1.07267619,1.077854,1.077420833
360,1999-09-15,3.427,3.23,1.061,1.070290476,1.078084,1.077194167
361,1999-09-16,3.3187,3.23,1.0274,1.06582381,1.077852,1.076438333
362,1999-09-17,3.3187,3.2202,1.0306,1.060747619,1.0771879999999998,1.075288333
363,1999-09-20,3.3088,3.23,1.0244,1.055685714,1.076558,1.073825
364,1999-09-21,3.2891,3.1906,1.0309,1.054247619,1.076444,1.073059167
365,1999-09-22,3.2005,3.2202,0.9939,1.051147619,1.07513,1.0720075
366,1999-09-23,3.23,3.2005,1.0092,1.0493190479999999,1.074116,1.071250833
367,1999-09-24,3.23,3.2005,1.0092,1.0476,1.073218,1.070935833
368,1999-09-27,3.3285,3.1709,1.0497,1.0478,1.072966,1.071034167
369,1999-09-28,3.1119,3.1414,0.9906,1.045185714,1.0715139999999999,1.070360833
370,1999-09-29,3.0331,3.0725,0.9872,1.04177619,1.070084,1.069545833
371,1999-09-30,2.9346,3.0331,0.9675,1.0362714290000001,1.067844,1.0684225
372,1999-10-01,3.0134,3.0331,0.9935,1.032747619,1.066144,1.0674700000000001
373,1999-10-04,3.0134,2.9838,1.0099,1.030590476,1.064502,1.0668
374,1999-10-05,3.0528,2.9937,1.0197,1.02862381,1.062992,1.0660591670000001
375,1999-10-06,3.0429,2.9641,1.0266,1.027414286,1.061852,1.065518333
376,1999-10-07,3.0134,2.8558,1.0552,1.026671429,1.060814,1.065213333
377,1999-10-08,3.0922,2.8558,1.0828,1.026471429,1.060398,1.065331667
378,1999-10-11,3.0134,2.8361,1.0625,1.0252809520000001,1.0596299999999998,1.065444167
379,1999-10-12,2.9346,2.7672,1.0605,1.024771429,1.05884,1.065486667
380,1999-10-13,2.8361,2.7573,1.0286,1.024804762,1.058016,1.064878333
381,1999-10-14,2.8164,2.7475,1.0251,1.023095238,1.056934,1.064469167
382,1999-10-15,2.8263,2.6983,1.0474,1.024047619,1.056054,1.06408
383,1999-10-18,2.8263,2.6884,1.0513,1.0250333329999999,1.055304,1.063809167
384,1999-10-19,2.7769999999999997,2.5998,1.0682,1.0271190479999999,1.0545719999999998,1.0637825
385,1999-10-20,2.7573,2.5998,1.0606,1.028533333,1.0536159999999999,1.0638425
386,1999-10-21,2.7869,2.5998,1.072,1.032252381,1.052434,1.0640575
387,1999-10-22,2.7573,2.5998,1.0606,1.0347,1.051146,1.064301667
388,1999-10-25,2.6687,2.3634,1.1292,1.0404142859999999,1.0512299999999999,1.064975
389,1999-10-26,2.7672,2.4225,1.1423,1.04482381,1.051854,1.065643333
390,1999-10-27,2.8361,2.4028,1.1803,1.0538571429999999,1.053036,1.0666799999999999
391,1999-10-28,2.7475,2.3831,1.1529,1.0617476190000001,1.05335,1.067466667
392,1999-10-29,2.7475,2.3930000000000002,1.1481,1.070347619,1.053698,1.068310833
393,1999-11-01,2.7179,2.4718,1.0996,1.0754,1.054468,1.068825833
394,1999-11-02,2.7475,2.4619,1.1159999999999999,1.080452381,1.055608,1.069660833
395,1999-11-03,2.6687,2.2847,1.1681,1.0875190479999999,1.0580180000000001,1.070885
396,1999-11-04,2.6687,2.2847,1.1681,1.0942571429999999,1.060474,1.0721525
397,1999-11-05,2.6195,2.265,1.1565,1.099080952,1.062694,1.073276667
398,1999-11-08,2.5801,2.2453,1.1491,1.102238095,1.0647659999999999,1.0742725
399,1999-11-09,2.521,2.2157,1.1378,1.10582381,1.066346,1.0751741670000001
400,1999-11-10,2.5308,2.1862,1.1577,1.110452381,1.0678379999999998,1.076169167
401,1999-11-11,2.5111,2.1468,1.1697,1.117171429,1.069882,1.0772625
402,1999-11-12,2.5407,2.1271,1.1944,1.125233333,1.072666,1.078493333
403,1999-11-15,2.3634,2.0582,1.1483,1.130038095,1.0744120000000001,1.079269167
404,1999-11-16,2.2748,1.9695,1.155,1.13497619,1.0764719999999999,1.079918333
405,1999-11-17,2.3043,1.9794,1.1642,1.139547619,1.0783399999999999,1.080621667
406,1999-11-18,2.3634,2.1074,1.1215,1.1424476190000001,1.07903,1.0810225
407,1999-11-19,2.5801,2.324,1.1102,1.1442666670000001,1.079484,1.0813975
408,1999-11-22,2.7573,2.4422,1.129,1.14752381,1.08064,1.081945833
409,1999-11-23,2.7278,2.4225,1.126,1.147371429,1.082602,1.08254
410,1999-11-24,2.6786,2.3339,1.1477,1.147628571,1.084336,1.083336667
411,1999-11-26,2.7179,2.3536,1.1548,1.146414286,1.086884,1.083950833
412,1999-11-29,2.7278,2.4028,1.1352,1.145571429,1.088976,1.084275833
413,1999-11-30,2.6983,2.2945,1.176,1.1469,1.092008,1.0850058329999999
414,1999-12-01,2.5998,2.324,1.1186,1.147804762,1.0937620000000001,1.0851425
415,1999-12-02,2.5604,2.3339,1.097,1.1469,1.095824,1.085045833
416,1999-12-03,2.4816,2.324,1.0678,1.14212381,1.0969959999999999,1.0849375
417,1999-12-06,2.4619,2.2945,1.073,1.137595238,1.098272,1.084754167
418,1999-12-07,2.4422,2.3634,1.0333,1.131728571,1.097944,1.084168333
419,1999-12-08,2.4225,2.4225,1.0,1.124628571,1.0981319999999999,1.0832549999999999
420,1999-12-09,2.3831,2.4028,0.9918,1.11767619,1.098224,1.0823066670000001
421,1999-12-10,2.3831,2.4028,0.9918,1.10977619,1.09871,1.081349167
422,1999-12-13,2.3831,2.4127,0.9878,1.1011142859999998,1.098596,1.080235
423,1999-12-14,2.3634,2.4028,0.9836,1.09107619,1.09807,1.079153333
424,1999-12-15,2.3733,2.3930000000000002,0.9918,1.08362381,1.097512,1.078091667
425,1999-12-16,2.5604,2.5604,1.0,1.076242857,1.0969799999999998,1.077055833
426,1999-12-17,2.5407,2.5604,0.9923,1.0680571429999999,1.0957219999999999,1.075938333
427,1999-12-20,2.521,2.5407,0.9922,1.0619,1.09391,1.075594167
428,1999-12-21,2.521,2.5505,0.9884,1.0561,1.092428,1.074976667
429,1999-12-22,2.8657,2.7967,1.0246,1.051128571,1.09171,1.074754167
430,1999-12-23,3.2202,3.1315,1.0283,1.04647619,1.091704,1.0745775
431,1999-12-27,3.5255,3.3482,1.0529,1.041961905,1.09226,1.074693333
432,1999-12-28,3.4664,3.3482,1.0353,1.0362714290000001,1.092018,1.074455833
433,1999-12-29,3.4565,3.3482,1.0324,1.03137619,1.09164,1.07426
434,1999-12-30,3.4664,3.3482,1.0353,1.02467619,1.090982,1.074249167
435,1999-12-31,3.4368,3.3285,1.0325,1.02057619,1.0904200000000002,1.074023333
436,2000-01-03,3.3187,3.299,1.006,1.016242857,1.0891,1.073574167
437,2000-01-04,3.1906,3.1611,1.0093,1.013457143,1.088074,1.073200833
438,2000-01-05,3.102,3.0429,1.0194,1.010904762,1.0858780000000001,1.072843333
439,2000-01-06,2.9937,2.9444,1.0167,1.0101142859999999,1.083366,1.072455833
440,2000-01-07,3.0922,3.0331,1.0195,1.011042857,1.08015,1.072129167
441,2000-01-10,3.2103,3.1414,1.0219,1.01247619,1.0775299999999999,1.0716491670000001
442,2000-01-11,3.3285,3.2202,1.0336,1.014466667,1.07524,1.071275
443,2000-01-12,3.2694,3.2497,1.0061,1.015338095,1.0733700000000002,1.070559167
444,2000-01-13,3.23,3.102,1.0413,1.0180857140000001,1.071876,1.0701100000000001
445,2000-01-14,3.2005,3.1119,1.0285,1.019833333,1.069084,1.069650833
446,2000-01-18,3.2005,3.0626,1.045,1.02197619,1.066622,1.069133333
447,2000-01-19,3.1906,3.0528,1.0452,1.0244952379999999,1.064396,1.068646667
448,2000-01-20,3.1315,2.9543,1.06,1.02772381,1.062614,1.068305833
449,2000-01-21,3.0429,2.846,1.0692,1.031571429,1.061242,1.068049167
450,2000-01-24,2.8755,2.7081,1.0618,1.033342857,1.059324,1.0679825
451,2000-01-25,2.8066,2.6786,1.0478,1.0342714290000001,1.056886,1.0677208329999999
452,2000-01-26,2.8066,2.7179,1.0326,1.033304762,1.05365,1.067230833
453,2000-01-27,2.7179,2.6983,1.0073,1.0319714290000002,1.05083,1.066551667
454,2000-01-28,2.7376,2.7179,1.0072,1.030771429,1.047874,1.0657383329999999
455,2000-01-31,2.7179,2.6983,1.0073,1.029438095,1.044736,1.064895833
456,2000-02-01,2.6786,2.6786,1.0,1.0278904759999998,1.042306,1.063803333
457,2000-02-02,2.7179,2.6786,1.0147,1.028304762,1.0403959999999999,1.062884167
458,2000-02-03,2.7475,2.6589,1.0333,1.0294476190000001,1.038482,1.0621200000000002
459,2000-02-04,2.8361,2.7179,1.0435,1.030595238,1.036832,1.061556667
460,2000-02-07,2.846,2.7967,1.0176,1.030638095,1.03423,1.060693333
461,2000-02-08,2.8263,2.7672,1.0214,1.030728571,1.031562,1.059728333
462,2000-02-09,2.8164,2.7376,1.0288,1.031057143,1.029434,1.058879167
463,2000-02-10,2.7475,2.5998,1.0568,1.032161905,1.02705,1.058843333
464,2000-02-11,2.5998,2.521,1.0313,1.033361905,1.025304,1.0586125
465,2000-02-14,2.521,2.4619,1.024,1.032538095,1.023844,1.058415833
466,2000-02-15,2.4816,2.4422,1.0161,1.031947619,1.02281,1.0581725
467,2000-02-16,2.4422,2.324,1.0508,1.03222381,1.0223659999999999,1.058216667
468,2000-02-17,2.4324,2.324,1.0466,1.032290476,1.022632,1.058225833
469,2000-02-18,2.3831,2.2453,1.0614,1.032357143,1.02386,1.0582475
470,2000-02-22,2.4718,2.3043,1.0726,1.032519048,1.025476,1.05816
471,2000-02-23,2.4619,2.324,1.0593,1.0324,1.026826,1.058091667
472,2000-02-24,2.4324,2.2551,1.0786,1.033866667,1.028642,1.058286667
473,2000-02-25,2.4718,2.2748,1.0866,1.036438095,1.030702,1.0585
474,2000-02-28,2.3043,2.265,1.0174,1.036919048,1.0312139999999999,1.0582116670000001
475,2000-02-29,2.2847,2.1468,1.0642,1.039633333,1.032498,1.058156667
476,2000-03-01,2.1665,2.0286,1.068,1.04252381,1.0340120000000002,1.057998333
477,2000-03-02,2.1468,1.9892,1.0792,1.046295238,1.035752,1.057929167
478,2000-03-03,2.1074,1.8119999999999998,1.163,1.053357143,1.039244,1.058694167
479,2000-03-06,2.0877,1.7332,1.2045,1.061509524,1.042842,1.060165833
480,2000-03-07,2.1763,1.9104,1.1392,1.066066667,1.04506,1.0608175
481,2000-03-08,2.2748,1.9695,1.155,1.072609524,1.047102,1.061880833
482,2000-03-09,2.3437,1.9006,1.2332,1.082695238,1.05106,1.063569167
483,2000-03-10,2.3536,1.8907,1.2448,1.092980952,1.055308,1.065405833
484,2000-03-13,2.4127,1.8711,1.2895,1.104061905,1.060392,1.067560833
485,2000-03-14,2.4324,2.0188,1.2049,1.112328571,1.06384,1.069319167
486,2000-03-15,2.4521,2.2059,1.1116,1.1165,1.065952,1.0701725
