,Date,BF/A US Equity,BF/B US Equity,BF/A US Equity / BF/B US Equity,SMA_21,SMA_50,SMA_120
5092,2008-05-20,16.0384,15.7696,1.0170000000000001,1.0242714290000001,1.032958,1.0317716670000001
5093,2008-05-21,15.9979,15.7248,1.0174,1.023828571,1.0322639999999998,1.031678333
5094,2008-05-22,15.9723,15.8613,1.0070000000000001,1.022795238,1.031188,1.0313666670000001
5095,2008-05-23,15.8869,15.7632,1.0078,1.021738095,1.03044,1.0310966670000001
5096,2008-05-27,16.1323,16.0768,1.0035,1.020971429,1.029448,1.030813333
5097,2008-05-28,15.9616,15.8976,1.004,1.0201,1.028502,1.030610833
5098,2008-05-29,16.1438,16.0405,1.0064,1.019047619,1.027786,1.030225833
5099,2008-05-30,16.1749,16.0384,1.0085,1.017890476,1.026872,1.029915
5100,2008-06-02,15.7867,15.712,1.0048,1.016585714,1.0261200000000001,1.029585
5101,2008-06-03,15.3728,15.2725,1.0066,1.0155,1.025366,1.0293275
5102,2008-06-04,15.4688,15.3771,1.006,1.014790476,1.024468,1.0289633329999999
5103,2008-06-05,16.8405,16.7403,1.006,1.014,1.023606,1.028665833
5104,2008-06-06,16.64,16.48,1.0097,1.013138095,1.022836,1.0284516670000001
5105,2008-06-09,16.454,16.4181,1.0022,1.012166667,1.0218459999999998,1.028225833
5106,2008-06-10,16.3712,16.3264,1.0027,1.011309524,1.020988,1.027988333
5107,2008-06-11,16.448,16.2795,1.0104,1.01067619,1.020398,1.027819167
5108,2008-06-12,16.2859,16.2517,1.0021,1.009719048,1.019662,1.027639167
5109,2008-06-13,16.6592,16.5525,1.0064,1.009061905,1.019118,1.027631667
5110,2008-06-16,16.4565,16.2368,1.0135,1.008695238,1.018672,1.0277066670000001
5111,2008-06-17,16.4267,16.2816,1.0089,1.008138095,1.018182,1.0277100000000001
5112,2008-06-18,16.4267,16.2965,1.008,1.007566667,1.017772,1.0276366670000001
5113,2008-06-19,16.4245,16.3136,1.0068,1.0070809520000001,1.017468,1.0276258329999999
5114,2008-06-20,16.48,16.1856,1.0182,1.007119048,1.017134,1.027718333
5115,2008-06-23,16.4075,16.3285,1.0048,1.007014286,1.016486,1.027675833
5116,2008-06-24,16.2923,16.2432,1.003,1.006785714,1.016134,1.0275925
5117,2008-06-25,16.5291,16.3072,1.0136,1.0072666670000001,1.015946,1.027620833
5118,2008-06-26,16.2155,16.2133,1.0001,1.0070809520000001,1.015512,1.027476667
5119,2008-06-27,16.2411,16.2048,1.0022,1.006880952,1.015052,1.027394167
5120,2008-06-30,16.2197,16.1216,1.0061,1.006766667,1.0145600000000001,1.0273299999999999
5121,2008-07-01,15.5776,15.5307,1.003,1.006680952,1.0141879999999999,1.027199167
5122,2008-07-02,14.784,14.6539,1.0089,1.006790476,1.013832,1.0271491670000001
5123,2008-07-03,14.9419,14.8203,1.0082,1.006895238,1.013422,1.0270025
5124,2008-07-07,14.8489,14.6859,1.0111,1.007138095,1.013044,1.0268808329999999
5125,2008-07-08,14.784,14.7904,0.9996,1.006657143,1.012644,1.0266741670000001
5126,2008-07-09,14.944,14.8245,1.0081,1.006938095,1.01236,1.026611667
5127,2008-07-10,14.7298,14.6987,1.0021,1.0069095240000001,1.011832,1.0265691670000001
5128,2008-07-11,14.8352,14.7605,1.0051,1.006657143,1.0112780000000001,1.026535
5129,2008-07-14,15.04,14.9568,1.0056,1.00682381,1.010746,1.0265075000000001
5130,2008-07-15,15.1189,14.9781,1.0094,1.006966667,1.010346,1.026564167
5131,2008-07-16,15.36,15.0933,1.0177,1.0071666670000001,1.010282,1.0266
5132,2008-07-17,15.2043,15.1829,1.0014,1.0068095240000001,1.009858,1.026484167
5133,2008-07-18,15.2,15.1019,1.0065,1.006738095,1.0094319999999999,1.026536667
5134,2008-07-21,15.0741,14.9867,1.0058,1.006690476,1.009096,1.026455833
5135,2008-07-22,15.424000000000001,15.3899,1.0022,1.0059285709999999,1.008726,1.0262850000000001
5136,2008-07-23,15.5413,15.4475,1.0061,1.005990476,1.0083739999999999,1.0259725
5137,2008-07-24,15.2939,15.3067,0.9992,1.005809524,1.007914,1.025803333
5138,2008-07-25,15.2448,15.1424,1.0068,1.005485714,1.0076459999999998,1.0255891670000001
5139,2008-07-28,15.0635,15.0165,1.0031,1.005628571,1.007284,1.025383333
5140,2008-07-29,15.1253,15.0635,1.0041,1.005719048,1.0069540000000001,1.0251825
5141,2008-07-30,15.0699,15.1211,0.9966,1.0052666670000001,1.006486,1.024879167
5142,2008-07-31,15.4453,15.3515,1.0061,1.005414286,1.006268,1.0246425
5143,2008-08-01,15.3813,15.2107,1.0112,1.00552381,1.0061440000000001,1.024360833
5144,2008-08-04,15.2939,15.3131,0.9987,1.005071429,1.005978,1.024043333
5145,2008-08-05,15.7227,15.7077,1.001,1.004590476,1.005842,1.023634167
5146,2008-08-06,15.8933,15.8912,1.0001,1.004614286,1.005774,1.0232525
5147,2008-08-07,15.5093,15.4965,1.0008,1.004266667,1.00571,1.02283
5148,2008-08-08,16.1045,15.9424,1.0102,1.0046523809999999,1.005786,1.0224799999999998
5149,2008-08-11,16.3115,16.448,0.9917,1.0040142859999999,1.00545,1.0220291670000001
5150,2008-08-12,16.3328,16.3563,0.9986,1.003680952,1.005326,1.0215325000000002
5151,2008-08-13,16.2709,16.2645,1.0004,1.003252381,1.0052020000000002,1.021020833
5152,2008-08-14,16.4309,16.4139,1.001,1.002457143,1.005102,1.0206283329999999
5153,2008-08-15,16.6229,16.5483,1.0045,1.002604762,1.005072,1.0202775
5154,2008-08-18,16.4651,16.4117,1.0032,1.002447619,1.004942,1.0199125
5155,2008-08-19,16.3712,16.2987,1.0045,1.002385714,1.004988,1.0195075
5156,2008-08-20,16.3819,16.3328,1.003,1.00242381,1.004994,1.019090833
5157,2008-08-21,16.2923,16.2603,1.002,1.0022285709999998,1.004826,1.018704167
5158,2008-08-22,16.3328,16.352,0.9988,1.002209524,1.00476,1.018304167
5159,2008-08-25,16.2944,16.2027,1.0057,1.002157143,1.004746,1.017980833
5160,2008-08-26,16.288,16.1749,1.0070000000000001,1.002342857,1.004616,1.017563333
5161,2008-08-27,16.4299,16.4309,0.9999,1.002142857,1.004436,1.0171525
5162,2008-08-28,15.8016,15.8229,0.9987,1.002242857,1.00425,1.016685833
5163,2008-08-29,15.4304,15.3621,1.0044,1.002161905,1.004202,1.0162883329999999
5164,2008-09-02,15.5179,15.4005,1.0076,1.001990476,1.00399,1.015845
5165,2008-09-03,15.3877,15.3749,1.0008,1.002090476,1.00391,1.015475
5166,2008-09-04,14.9867,14.9355,1.0034,1.002204762,1.003918,1.015060833
5167,2008-09-05,15.4219,15.2448,1.0116,1.0027523809999999,1.003878,1.01473
5168,2008-09-08,15.6715,15.5136,1.0102,1.0032,1.0040799999999999,1.014463333
5169,2008-09-09,15.5755,15.4624,1.0073,1.003061905,1.004182,1.0140725
5170,2008-09-10,15.5968,15.4005,1.0127,1.004061905,1.004314,1.013825
5171,2008-09-11,15.5157,15.6288,0.9928,1.0037857140000002,1.00411,1.013395833
5172,2008-09-12,16.2133,15.808,1.0256,1.004985714,1.0044440000000001,1.013185
5173,2008-09-15,15.744000000000002,15.4859,1.0167,1.005733333,1.004614,1.012915
5174,2008-09-16,15.456,15.4261,1.0019,1.005609524,1.00443,1.012529167
5175,2008-09-17,15.1467,15.0357,1.0074,1.005809524,1.004586,1.01216
5176,2008-09-18,16.0,15.8272,1.0109,1.0061142859999999,1.004642,1.011870833
5177,2008-09-19,16.2133,15.7184,1.0315,1.007471429,1.0052299999999998,1.011800833
5178,2008-09-22,15.3813,15.296,1.0056,1.007642857,1.00524,1.011523333
5179,2008-09-23,15.1893,15.0272,1.0108,1.0082142859999998,1.005344,1.011333333
5180,2008-09-24,15.1701,15.1829,0.9992,1.0079047620000001,1.00514,1.011028333
5181,2008-09-25,15.5328,15.5861,0.9966,1.007409524,1.004718,1.010721667
5182,2008-09-26,15.4667,15.4539,1.0008,1.007452381,1.0047059999999999,1.010490833
5183,2008-09-29,14.9333,14.9141,1.0013,1.00757619,1.004602,1.010318333
5184,2008-09-30,15.1467,15.3195,0.9887,1.006828571,1.00426,1.009933333
5185,2008-10-01,15.1467,15.3707,0.9854,1.0057714290000002,1.003924,1.009501667
5186,2008-10-02,14.5067,15.0891,0.9614,1.003895238,1.0030299999999999,1.009008333
5187,2008-10-03,14.417,14.8949,0.9679,1.002204762,1.002404,1.008549167
5188,2008-10-06,13.8667,14.6283,0.9479,0.9991714290000001,1.001226,1.007933333
5189,2008-10-07,13.8667,14.6176,0.9486,0.996238095,1.0001360000000001,1.007295
5190,2008-10-08,13.3653,14.4448,0.9253,0.9923333329999999,0.99856,1.006416667
5191,2008-10-09,12.3776,13.4336,0.9214,0.987985714,0.9970559999999999,1.005581667
5192,2008-10-10,12.1536,12.6101,0.9638,0.986604762,0.99621,1.0050575000000002
5193,2008-10-13,12.9387,13.5168,0.9572,0.983347619,0.99513,1.004461667
5194,2008-10-14,12.8277,13.7216,0.9349,0.979452381,0.9938540000000001,1.003669167
5195,2008-10-15,12.32,12.8043,0.9622,0.977561905,0.993078,1.003190833
5196,2008-10-16,12.0533,12.7445,0.9458,0.9746285709999999,0.991992,1.002553333
5197,2008-10-17,11.52,12.5227,0.9199,0.970295238,0.990374,1.001648333
5198,2008-10-20,12.3733,12.9835,0.953,0.966557143,0.9892299999999999,1.000983333
5199,2008-10-21,12.448,12.7104,0.9794,0.965309524,0.988984,1.000543333
5200,2008-10-22,11.5733,12.0875,0.9575,0.962771429,0.9881620000000001,0.999944167
5201,2008-10-23,11.7333,12.1813,0.9632,0.961057143,0.987418,0.999463333
5202,2008-10-24,11.52,11.6053,0.9926,0.960866667,0.98725,0.9992133329999999
5203,2008-10-27,11.4027,11.3984,1.0004,0.960847619,0.987168,0.998985
5204,2008-10-28,12.48,12.2587,1.0181,0.9616476190000001,0.987466,0.9989475
5205,2008-10-29,11.9333,11.776,1.0134,0.96282381,0.9876440000000001,0.9988866670000001
5206,2008-10-30,12.0,12.1813,0.9851,0.9628095240000001,0.9872860000000001,0.9985649999999999
5207,2008-10-31,12.0,12.1067,0.9912,0.9642285709999999,0.9870700000000001,0.998306667
5208,2008-11-03,12.3061,12.136,1.014,0.96642381,0.987374,0.9982549999999999
5209,2008-11-04,12.5307,12.68,0.9882,0.968342857,0.987024,0.99798
5210,2008-11-05,12.4933,12.5093,0.9987,0.970728571,0.986858,0.9977975
5211,2008-11-06,12.1333,12.1387,0.9996,0.974266667,0.9868520000000001,0.9976275
5212,2008-11-07,12.2933,12.552,0.9794,0.977028571,0.986466,0.9973141670000001
5213,2008-11-10,12.4,12.6427,0.9808,0.977838095,0.985994,0.9970091670000001
5214,2008-11-11,11.9493,12.2453,0.9758,0.97872381,0.985358,0.996749167
5215,2008-11-12,11.3867,11.8667,0.9596,0.9799,0.984534,0.9963475
5216,2008-11-13,12.0,12.8107,0.9367,0.978685714,0.9832,0.9957908329999999
5217,2008-11-14,12.4,12.592,0.9848,0.980542857,0.982664,0.995630833
5218,2008-11-17,12.3067,12.4747,0.9865,0.983714286,0.98219,0.9954649999999999
5219,2008-11-18,12.312000000000001,12.8267,0.9599,0.984042857,0.9812420000000001,0.9950600000000001
5220,2008-11-19,12.1867,12.4453,0.9792,0.984033333,0.9805719999999999,0.994846667
5221,2008-11-20,11.2,11.5867,0.9666,0.9844666670000001,0.9800479999999999,0.994513333
5222,2008-11-21,11.4667,11.6453,0.9847,0.985490476,0.9792299999999999,0.994335833
5223,2008-11-24,11.5333,11.527999999999999,1.0005,0.985866667,0.9789059999999999,0.99429
5224,2008-11-25,10.8933,10.9947,0.9908,0.985409524,0.978684,0.9941325000000001
5225,2008-11-26,11.592,11.424000000000001,1.0147,0.985247619,0.97883,0.994236667
5226,2008-11-28,11.8267,11.704,1.0105,0.9851095240000001,0.978822,0.994301667
5227,2008-12-01,11.6213,11.4693,1.0133,0.986452381,0.9784579999999999,0.994325833
5228,2008-12-02,12.0,11.76,1.0204,0.9878428570000001,0.9787540000000001,0.994478333
5229,2008-12-03,12.12,11.832,1.0243,0.9883333329999999,0.979024,0.9946275
5230,2008-12-04,12.0,11.7013,1.0255,0.9901095240000001,0.97955,0.9947275
5231,2008-12-05,13.2,12.8267,1.0291,0.991557143,0.9802,0.994895833
5232,2008-12-08,14.0667,13.584000000000001,1.0355,0.993266667,0.980894,0.995125
5233,2008-12-09,13.6267,13.392000000000001,1.0175,0.995080952,0.981218,0.995214167
5234,2008-12-10,13.767999999999999,13.5573,1.0155,0.996733333,0.9817540000000001,0.9951916670000001
5235,2008-12-11,13.7333,13.488,1.0182,0.998752381,0.98241,0.995303333
5236,2008-12-12,13.0933,13.088,1.0004,1.000695238,0.98319,0.995281667
5237,2008-12-15,13.2533,13.1733,1.0061,1.004,0.9839540000000001,0.995219167
5238,2008-12-16,13.4667,13.7227,0.9813,1.003833333,0.9846219999999999,0.9950625
5239,2008-12-17,13.4667,13.5787,0.9918,1.0040857140000001,0.9854860000000001,0.9949758329999999
5240,2008-12-18,13.3467,13.44,0.9931,1.005666667,0.986842,0.9948674999999999
5241,2008-12-19,12.8,13.2613,0.9652,1.005,0.987718,0.9945525
5242,2008-12-22,13.2667,13.392000000000001,0.9906,1.006142857,0.9882540000000001,0.9944
5243,2008-12-23,13.2347,13.304,0.9948,1.00662381,0.9890059999999999,0.994288333
5244,2008-12-24,13.0747,13.2773,0.9847,1.0058714290000002,0.990002,0.994068333
5245,2008-12-26,13.0,13.2827,0.9787,1.005295238,0.990332,0.993894167
5246,2008-12-29,12.8853,13.192,0.9768,1.0034904759999999,0.990952,0.993633333
5247,2008-12-30,13.2,13.5067,0.9773,1.001909524,0.9921,0.993426667
5248,2008-12-31,13.3333,13.7307,0.9711,0.9999,0.9924620000000001,0.993143333
5249,2009-01-02,14.0,14.08,0.9943,0.998657143,0.9927600000000001,0.993049167
5250,2009-01-05,13.84,14.12,0.9802,0.996557143,0.9932139999999999,0.9928058329999999
5251,2009-01-06,14.0587,13.7173,1.0249,0.9965285709999999,0.994448,0.992865833
5252,2009-01-07,13.28,13.144,1.0103,0.995633333,0.9948020000000001,0.9929399999999999
5253,2009-01-08,13.2133,13.2453,0.9976,0.993828571,0.9947459999999999,0.992865833
5254,2009-01-09,13.376,13.0213,1.0272,0.994290476,0.994928,0.993044167
5255,2009-01-12,13.2117,12.9893,1.0171,0.994366667,0.995002,0.993168333
5256,2009-01-13,13.0,12.9067,1.0072,0.9938428570000001,0.995444,0.9931774999999999
5257,2009-01-14,12.7067,12.4427,1.0212,0.994833333,0.996044,0.993360833
5258,2009-01-15,12.9333,12.5467,1.0308,0.9960095240000001,0.9963799999999999,0.993560833
5259,2009-01-16,13.4667,12.975999999999999,1.0378,0.9987,0.9973719999999999,0.99385
5260,2009-01-20,13.4667,12.767999999999999,1.0547,1.001695238,0.998492,0.994271667
5261,2009-01-21,13.6667,12.7787,1.0695,1.005333333,0.99989,0.994879167
5262,2009-01-22,13.2267,12.728,1.0392,1.008857143,1.0010860000000001,0.9951549999999999
5263,2009-01-23,12.6693,12.2907,1.0308,1.010771429,1.002086,0.9953183329999999
5264,2009-01-26,12.9333,12.352,1.0471,1.013261905,1.0035120000000002,0.995721667
5265,2009-01-27,13.0667,12.5707,1.0395,1.0158714290000002,1.00511,0.9960424999999999
5266,2009-01-28,13.2773,12.735999999999999,1.0425,1.0189095240000001,1.007226,0.996395833
5267,2009-01-29,13.2107,12.5973,1.0487,1.022333333,1.008504,0.9967950000000001
5268,2009-01-30,12.6667,12.1093,1.046,1.025604762,1.009694,0.9970933329999999
5269,2009-02-02,12.6667,12.088,1.0479,1.029261905,1.011454,0.997561667
5270,2009-02-03,13.0667,12.5893,1.0379,1.031338095,1.012628,0.9978891670000001
5271,2009-02-04,13.064,12.4613,1.0484,1.034585714,1.0142639999999998,0.998289167
5272,2009-02-05,13.216,12.575999999999999,1.0509,1.03582381,1.015588,0.998705
5273,2009-02-06,13.592,12.847999999999999,1.0579,1.038090476,1.016736,0.99915
5274,2009-02-09,13.2533,12.4907,1.0611,1.041114286,1.018142,0.9996325
5275,2009-02-10,12.5333,11.8613,1.0567,1.042519048,1.018982,1.0000674999999999
5276,2009-02-11,12.3947,11.8827,1.0431,1.0437571429999999,1.019634,1.000401667
5277,2009-02-12,12.4107,11.968,1.037,1.04517619,1.020108,1.000693333
5278,2009-02-13,12.5067,11.7867,1.0611,1.04707619,1.0209219999999999,1.0012125
5279,2009-02-17,11.7333,11.392000000000001,1.03,1.047038095,1.021036,1.001415
5280,2009-02-18,11.6066,11.4453,1.0141,1.045909524,1.020808,1.001474167
5281,2009-02-19,11.5461,11.4853,1.0053,1.043557143,1.020332,1.001519167
5282,2009-02-20,11.4,11.5067,0.9907,1.039804762,1.019436,1.0014524999999999
5283,2009-02-23,11.12,11.3947,0.9759,1.036790476,1.018604,1.001215
5284,2009-02-24,11.8267,11.5867,1.0207,1.036309524,1.018708,1.001324167
5285,2009-02-25,11.7333,11.712,1.0018,1.034152381,1.0183799999999998,1.0013325000000002
5286,2009-02-26,11.8107,11.4453,1.0319,1.0337904759999998,1.01901,1.00157
5287,2009-02-27,11.6853,11.4613,1.0195,1.032695238,1.0192780000000001,1.001635833
5288,2009-03-02,11.3067,11.4133,0.9907,1.029933333,1.019466,1.001473333
5289,2009-03-03,11.488,11.3787,1.0096,1.0282,1.019822,1.0014925
5290,2009-03-04,11.2,11.272,0.9936,1.025614286,1.019832,1.001333333
5291,2009-03-05,10.7467,10.8907,0.9868,1.023180952,1.0202639999999998,1.001283333
5292,2009-03-06,10.76,11.024000000000001,0.9761,1.019738095,1.019974,1.000870833
5293,2009-03-09,10.6587,10.9493,0.9735,1.016052381,1.019548,1.0005108329999999
5294,2009-03-10,10.12,9.8667,1.0257,1.014519048,1.020368,1.0007091670000001
5295,2009-03-11,9.7307,9.8853,0.9844,1.010866667,1.020482,1.0005175
5296,2009-03-12,10.28,10.312000000000001,0.9969,1.008019048,1.0208840000000001,1.000400833
5297,2009-03-13,10.376,10.3093,1.0065,1.00627619,1.021468,1.0001924999999998
5298,2009-03-16,10.5333,10.4773,1.0053,1.004766667,1.022152,1.00019
5299,2009-03-17,10.4933,10.4053,1.0085,1.002261905,1.0224360000000001,1.0001708329999999
5300,2009-03-18,10.7333,10.5173,1.0205,1.001809524,1.023242,1.000348333
5301,2009-03-19,10.7413,10.4347,1.0294,1.002538095,1.023332,1.000621667
5302,2009-03-20,10.4773,10.2587,1.0213,1.0033,1.023552,1.0007925
5303,2009-03-23,11.0,10.712,1.0269,1.00502381,1.024138,1.001005833
5304,2009-03-24,10.728,10.5867,1.0134,1.0068095240000001,1.023862,1.001211667
5305,2009-03-25,10.9333,10.7093,1.0209,1.0068190479999999,1.023938,1.0015075
5306,2009-03-26,11.2453,10.8907,1.0326,1.008285714,1.024446,1.002100833
5307,2009-03-27,10.6453,10.3627,1.0273,1.008066667,1.024568,1.002595833
5308,2009-03-30,10.52,10.2187,1.0295,1.0085428570000001,1.024542,1.003275833
5309,2009-03-31,10.6933,10.3547,1.0327,1.0105428570000001,1.02444,1.003976667
5310,2009-04-01,10.9067,10.4027,1.0484,1.012390476,1.024314,1.0050025
5311,2009-04-02,11.08,10.6827,1.0372,1.014466667,1.023668,1.0059675
5312,2009-04-03,11.4387,11.0853,1.0319,1.016614286,1.023522,1.006535
5313,2009-04-06,11.2,10.7253,1.0443,1.019861905,1.023792,1.007260833
5314,2009-04-07,11.2667,10.84,1.0394,1.023,1.0236379999999998,1.008131667
5315,2009-04-08,11.2693,10.7813,1.0453,1.023933333,1.023754,1.008824167
5316,2009-04-09,11.6027,11.0667,1.0484,1.026980952,1.023872,1.009679167
5317,2009-04-13,11.4,10.9147,1.0445,1.0292476190000002,1.023788,1.0107175
5318,2009-04-14,11.304,10.8533,1.0415,1.030914286,1.023698,1.011455
5319,2009-04-15,11.607999999999999,11.0373,1.0517,1.03312381,1.023774,1.0120575
5320,2009-04-16,11.7067,11.072000000000001,1.0573,1.0354476190000002,1.024162,1.012889167
5321,2009-04-17,11.4667,11.0267,1.0399,1.0363714290000001,1.023992,1.013528333
5322,2009-04-20,11.9653,11.335999999999999,1.0555,1.037614286,1.024084,1.0140525
5323,2009-04-21,12.1333,11.6773,1.0390000000000001,1.038457143,1.023706,1.014374167
5324,2009-04-22,12.2747,11.76,1.0438,1.039261905,1.02336,1.014588333
5325,2009-04-23,12.5333,12.0613,1.0391,1.0404857140000001,1.023008,1.0148025
5326,2009-04-24,12.7547,12.1173,1.0526,1.041995238,1.023198,1.015365
5327,2009-04-27,12.7733,12.1787,1.0488,1.042766667,1.023434,1.015845
5328,2009-04-28,12.1467,11.7653,1.0324,1.0430095240000001,1.02286,1.015998333
5329,2009-04-29,12.88,12.2907,1.0479,1.043885714,1.023218,1.016495833
5330,2009-04-30,12.9867,12.4,1.0473,1.044580952,1.023882,1.016900833
5331,2009-05-01,13.0187,12.4693,1.0441,1.04437619,1.024658,1.017271667
5332,2009-05-04,13.0667,12.5227,1.0434,1.044671429,1.0257120000000002,1.0178049999999998
5333,2009-05-05,13.2213,12.6133,1.0482,1.0454476190000002,1.027158,1.018366667
5334,2009-05-06,13.2827,12.7013,1.0458,1.045519048,1.02766,1.01895
5335,2009-05-07,13.3573,12.6133,1.0590000000000002,1.046452381,1.028804,1.0197783329999999
5336,2009-05-08,13.2613,12.575999999999999,1.0545,1.046890476,1.029256,1.0207600000000001
5337,2009-05-11,13.2453,12.5413,1.0561,1.047257143,1.029988,1.021354167
5338,2009-05-12,13.3333,12.7493,1.0458,1.0473190479999999,1.03109,1.0218483329999999
5339,2009-05-13,13.0507,12.3787,1.0543,1.047928571,1.031984,1.022635
5340,2009-05-14,13.0773,12.3307,1.0606,1.048352381,1.033324,1.023313333
5341,2009-05-15,13.0053,12.2747,1.0595,1.048457143,1.034778,1.0240875
5342,2009-05-18,13.0827,12.3467,1.0596,1.049395238,1.036448,1.024711667
5343,2009-05-19,13.1387,12.352,1.0637,1.049785714,1.038252,1.025238333
5344,2009-05-20,12.936,12.175999999999998,1.0624,1.0509,1.038986,1.025835
5345,2009-05-21,12.5947,11.904000000000002,1.058,1.05157619,1.0404579999999999,1.026195833
5346,2009-05-22,12.664000000000001,11.9707,1.0579,1.0524714290000001,1.041678,1.026590833
5347,2009-05-26,13.008,12.2,1.0662,1.053119048,1.042872,1.027031667
5348,2009-05-27,12.655999999999999,11.936,1.0603,1.0536666670000001,1.043972,1.027364167
5349,2009-05-28,12.64,11.944,1.0583,1.0549,1.0449680000000001,1.0276475
5350,2009-05-29,12.5093,11.6933,1.0698,1.055942857,1.045954,1.028016667
5351,2009-06-01,13.08,12.3707,1.0573,1.056419048,1.046512,1.028251667
5352,2009-06-02,13.1947,12.495999999999999,1.0559,1.056980952,1.047204,1.028421667
5353,2009-06-03,12.975999999999999,12.2987,1.0551,1.057538095,1.047768,1.028735
5354,2009-06-04,13.0509,12.264000000000001,1.0642,1.0583,1.048784,1.029140833
5355,2009-06-05,12.9147,12.144,1.0635,1.059142857,1.049636,1.029518333
5356,2009-06-08,12.9853,12.184000000000001,1.0658,1.0594666670000001,1.0503,1.030063333
5357,2009-06-09,12.888,12.072000000000001,1.0676,1.0600904759999998,1.0511059999999999,1.0305758329999999
5358,2009-06-10,13.1467,12.464,1.0548,1.060028571,1.051612,1.031188333
5359,2009-06-11,13.1413,12.408,1.0591,1.060661905,1.0521399999999999,1.031749167
5360,2009-06-12,12.8827,12.3493,1.0432,1.060133333,1.052036,1.032166667
5361,2009-06-15,12.527999999999999,11.815999999999999,1.0603,1.060119048,1.052498,1.032959167
5362,2009-06-16,12.3542,11.5387,1.0707,1.060652381,1.053274,1.033626667
5363,2009-06-17,12.1813,11.495999999999999,1.0596,1.060652381,1.05358,1.034166667
5364,2009-06-18,12.2533,11.575999999999999,1.0585,1.0604047620000001,1.053962,1.034781667
