,Date,CRD/A US Equity,CRD/B US Equity,CRD/A US Equity / CRD/B US Equity,SMA_21,SMA_50,SMA_120
1303,1995-09-29,10.5,10.5833,0.9921,0.990619048,0.9929899999999999,0.995554167
1304,1995-10-02,10.5,10.5833,0.9921,0.9906285709999999,0.9929899999999999,0.995685
1305,1995-10-03,10.5,10.5,1.0,0.991014286,0.99364,0.995750833
1306,1995-10-04,10.5,10.5833,0.9921,0.991019048,0.993318,0.995750833
1307,1995-10-05,10.5833,10.5833,1.0,0.990638095,0.9931540000000001,0.995816667
1308,1995-10-06,10.4167,10.6667,0.9766,0.989904762,0.9930120000000001,0.995685
1309,1995-10-09,10.4167,10.5833,0.9843,0.989914286,0.992864,0.995490833
1310,1995-10-10,10.4167,10.5833,0.9843,0.989166667,0.9933639999999999,0.995105833
1311,1995-10-11,10.4167,10.4167,1.0,0.988785714,0.9933639999999999,0.995105833
1312,1995-10-12,10.4167,10.3333,1.0081,0.989919048,0.9940180000000001,0.995546667
1313,1995-10-13,10.4167,10.25,1.0163,0.991819048,0.994344,0.995746667
1314,1995-10-16,10.3333,10.3333,1.0,0.9933047620000001,0.994344,0.995810833
1315,1995-10-17,10.3333,10.25,1.0081,0.994438095,0.9943379999999999,0.995878333
1316,1995-10-18,10.3333,10.5,0.9841,0.9933047620000001,0.9940200000000001,0.995681667
1317,1995-10-19,10.3333,10.25,1.0081,0.994438095,0.994182,0.995749167
1318,1995-10-20,10.5,10.3333,1.0161,0.9959523809999999,0.9943360000000001,0.995755
1319,1995-10-23,10.25,10.25,1.0,0.99707619,0.994502,0.995755
1320,1995-10-24,10.25,10.4167,0.9840000000000001,0.9966952379999999,0.994348,0.9954966670000001
1321,1995-10-25,10.4167,10.3333,1.0081,0.997080952,0.9943420000000001,0.995501667
1322,1995-10-26,10.3333,10.3333,1.0,0.9982047620000001,0.9943420000000001,0.995564167
1323,1995-10-27,10.3333,10.3333,1.0,0.9978285709999999,0.994174,0.995626667
1324,1995-10-30,10.3333,10.3333,1.0,0.9982047620000001,0.994174,0.995564167
1325,1995-10-31,10.3333,10.3333,1.0,0.9985809520000001,0.9943379999999999,0.995501667
1326,1995-11-01,10.3333,10.5,0.9841,0.99782381,0.9940200000000001,0.995486667
1327,1995-11-02,10.4167,10.5,0.9921,0.99782381,0.9938620000000001,0.995420833
1328,1995-11-03,10.5,10.4167,1.008,0.9982047620000001,0.994022,0.995665833
1329,1995-11-06,10.4167,10.3333,1.0081,0.999704762,0.9941840000000001,0.995611667
1330,1995-11-07,10.3333,10.3333,1.0,1.000452381,0.994668,0.995671667
1331,1995-11-08,10.1667,10.1667,1.0,1.0012,0.9949899999999999,0.995851667
1332,1995-11-09,10.1667,10.1667,1.0,1.0012,0.995152,0.995911667
1333,1995-11-10,10.1667,10.25,0.9919,1.000428571,0.995152,0.9957225000000001
1334,1995-11-13,10.1667,10.25,0.9919,0.999266667,0.995152,0.995715
1335,1995-11-14,10.3333,10.25,1.0081,0.999652381,0.995474,0.9957825000000001
1336,1995-11-15,10.25,10.3333,0.9919,0.998880952,0.995152,0.995715
1337,1995-11-16,10.3333,10.4167,0.992,0.999257143,0.995152,0.995648333
1338,1995-11-17,10.4167,10.4167,1.0,0.998871429,0.9954700000000001,0.995586667
1339,1995-11-20,10.3333,10.4167,0.992,0.99772381,0.99531,0.9955200000000001
1340,1995-11-21,10.25,10.4167,0.9840000000000001,0.996961905,0.9948299999999999,0.995386667
1341,1995-11-22,10.3333,10.5,0.9841,0.996966667,0.994826,0.9951941670000001
1342,1995-11-27,10.3333,10.3333,1.0,0.9965809520000001,0.9952979999999999,0.9951325000000001
1343,1995-11-28,10.3333,10.3333,1.0,0.9965809520000001,0.995922,0.995370833
1344,1995-11-29,10.5,10.4167,1.008,0.996961905,0.996396,0.995730833
1345,1995-11-30,10.5,10.5833,0.9921,0.9965857140000001,0.99608,0.9958425
1346,1995-12-01,10.5833,10.5833,1.0,0.9965857140000001,0.996394,0.9958425
1347,1995-12-04,10.5833,10.5833,1.0,0.997342857,0.996708,0.995901667
1348,1995-12-05,10.5833,10.6667,0.9922,0.997347619,0.997024,0.9958366670000001
1349,1995-12-06,10.5833,10.5833,1.0,0.996966667,0.997184,0.9958366670000001
1350,1995-12-07,10.5833,10.5833,1.0,0.9965809520000001,0.997184,0.996014167
1351,1995-12-08,10.6667,10.5833,1.0079,0.9969571429999999,0.997814,0.9960200000000001
1352,1995-12-11,10.5833,10.5833,1.0,0.9969571429999999,0.997656,0.9960200000000001
1353,1995-12-12,10.6667,10.6667,1.0,0.9969571429999999,0.997814,0.99608
1354,1995-12-13,10.5833,10.5833,1.0,0.997342857,0.997972,0.9961399999999999
1355,1995-12-14,10.5833,10.6667,0.9922,0.997357143,0.997816,0.996135
1356,1995-12-15,10.6667,10.75,0.9922,0.9966,0.997818,0.9961899999999999
1357,1995-12-18,10.6667,10.6667,1.0,0.996985714,0.997818,0.9961899999999999
1358,1995-12-19,10.6667,11.0833,0.9624,0.99557619,0.997534,0.995876667
1359,1995-12-20,10.75,10.8333,0.9923,0.9952095240000001,0.9976940000000001,0.9958725
1360,1995-12-21,10.6667,10.8333,0.9846,0.9948571429999999,0.9977,0.9956825
1361,1995-12-22,10.6667,10.9167,0.9771,0.9945285709999999,0.997242,0.995306667
1362,1995-12-26,10.6667,11.0833,0.9624,0.993495238,0.9963280000000001,0.9948083329999999
1363,1995-12-27,10.6667,10.75,0.9922,0.99312381,0.9958459999999999,0.9946825
1364,1995-12-28,10.6667,10.8333,0.9846,0.992390476,0.9955379999999999,0.994554167
1365,1995-12-29,10.6667,10.8333,0.9846,0.99127619,0.9950680000000001,0.9946625
1366,1996-01-02,10.8333,10.9167,0.9924,0.991290476,0.9952340000000001,0.994659167
1367,1996-01-03,10.6667,10.8333,0.9846,0.990557143,0.994764,0.994650833
1368,1996-01-04,10.6667,10.8333,0.9846,0.98982381,0.994134,0.9945825
1369,1996-01-05,10.6667,10.9167,0.9771,0.9891047620000001,0.993676,0.994511667
1370,1996-01-08,10.6667,10.8333,0.9846,0.9883714290000001,0.9936879999999999,0.994321667
1371,1996-01-09,10.6667,10.9167,0.9771,0.987280952,0.9930680000000001,0.994190833
1372,1996-01-10,10.6667,10.9167,0.9771,0.985814286,0.99261,0.993938333
1373,1996-01-11,10.6667,10.75,0.9922,0.985442857,0.9924540000000001,0.9936208329999999
1374,1996-01-12,10.75,10.8333,0.9923,0.98507619,0.9923,0.9936225000000001
1375,1996-01-15,10.6667,10.6667,1.0,0.98507619,0.9923,0.9938933329999999
1376,1996-01-16,10.6667,10.75,0.9922,0.98507619,0.9924620000000001,0.9937600000000001
1377,1996-01-17,10.6667,10.75,0.9922,0.98507619,0.9924639999999999,0.993626667
1378,1996-01-18,10.75,10.75,1.0,0.98507619,0.9923040000000001,0.9937625
1379,1996-01-19,10.6667,10.75,0.9922,0.9864952379999999,0.991986,0.993766667
1380,1996-01-22,10.6667,10.6667,1.0,0.986861905,0.991986,0.994105833
1381,1996-01-23,10.9167,10.6667,1.0234,0.988709524,0.9924540000000001,0.9943008329999999
1382,1996-01-24,10.8333,10.8333,1.0,0.9898,0.9924540000000001,0.994505833
1383,1996-01-25,10.8333,10.9167,0.9924,0.991228571,0.9924639999999999,0.9944424999999999
1384,1996-01-26,10.8333,10.9167,0.9924,0.991238095,0.992474,0.9943791670000001
1385,1996-01-29,10.8333,11.0833,0.9774,0.990895238,0.9918600000000001,0.994120833
1386,1996-01-30,11.0833,11.4167,0.9708,0.990238095,0.9914379999999999,0.9938775
1387,1996-01-31,11.0,11.1667,0.9851,0.9898904759999999,0.9913,0.993753333
1388,1996-02-01,11.0,11.3333,0.9706,0.98922381,0.990712,0.993438333
1389,1996-02-02,11.0833,11.1667,0.9925,0.9896,0.9907219999999999,0.993445
1390,1996-02-05,11.0,11.0833,0.9925,0.9903333329999999,0.990892,0.993451667
1391,1996-02-06,11.0,11.0833,0.9925,0.990709524,0.99106,0.993319167
1392,1996-02-07,11.0,11.1667,0.9851,0.9910904759999999,0.990762,0.993195
1393,1996-02-08,10.9167,11.0833,0.985,0.9914666670000001,0.9904620000000001,0.993
1394,1996-02-09,11.0,11.1667,0.9851,0.991128571,0.9900040000000001,0.9928758329999999
1395,1996-02-12,10.75,10.9167,0.9847,0.990766667,0.989856,0.992816667
1396,1996-02-13,10.4167,10.6667,0.9766,0.989652381,0.9893879999999999,0.992621667
1397,1996-02-14,10.4167,10.6667,0.9766,0.9889095240000001,0.98892,0.992426667
1398,1996-02-15,10.4167,10.6667,0.9766,0.988166667,0.988608,0.992231667
1399,1996-02-16,10.4167,10.8333,0.9615,0.9863333329999999,0.9878379999999999,0.9919108329999999
1400,1996-02-20,10.3333,10.75,0.9612,0.9848571429999999,0.9870620000000001,0.9917891670000001
1401,1996-02-21,10.3333,10.75,0.9612,0.9830095240000001,0.9861280000000001,0.9916
1402,1996-02-22,10.0,10.5,0.9524,0.9796285709999999,0.985176,0.991270833
1403,1996-02-23,10.1667,10.5833,0.9606,0.977752381,0.9843879999999999,0.9910100000000001
1404,1996-02-26,10.25,10.5,0.9762,0.976980952,0.9839120000000001,0.990879167
1405,1996-02-27,10.25,10.5833,0.9685,0.9758428570000001,0.9834379999999999,0.990683333
1406,1996-02-28,10.1667,10.5833,0.9606,0.975042857,0.982806,0.990288333
1407,1996-02-29,10.0833,10.5833,0.9528,0.9741857140000001,0.9818620000000001,0.989961667
1408,1996-03-01,10.0833,10.4167,0.968,0.9733714290000001,0.981974,0.9898275
1409,1996-03-04,10.0833,10.3333,0.9758,0.973619048,0.9816440000000001,0.989625833
1410,1996-03-05,10.0833,10.3333,0.9758,0.97282381,0.981468,0.9893575000000001
1411,1996-03-06,10.0,10.3333,0.9677,0.9716428570000001,0.9812799999999999,0.989219167
1412,1996-03-07,9.9167,10.1667,0.9754,0.970828571,0.98154,0.989210833
1413,1996-03-08,9.8333,10.0833,0.9752,0.970357143,0.9812,0.9892641670000001
1414,1996-03-11,9.75,10.0,0.975,0.969880952,0.981008,0.989186667
1415,1996-03-12,9.9167,10.25,0.9675,0.969042857,0.980666,0.98885
1416,1996-03-13,9.6667,10.5,0.9206,0.965990476,0.9792299999999999,0.988319167
1417,1996-03-14,9.75,10.25,0.9512,0.964780952,0.978562,0.988043333
1418,1996-03-15,9.75,10.25,0.9512,0.963571429,0.977894,0.987833333
1419,1996-03-18,9.75,10.3333,0.9435,0.961995238,0.9772219999999999,0.987429167
1420,1996-03-19,10.3333,10.6667,0.9688,0.962342857,0.9769059999999999,0.987169167
1421,1996-03-20,10.0833,10.4167,0.968,0.962666667,0.9767239999999999,0.987099167
1422,1996-03-21,10.25,10.5833,0.9685,0.9630142859999999,0.9765520000000001,0.986770833
1423,1996-03-22,10.0,10.6667,0.9375,0.962304762,0.975458,0.9863158329999999
1424,1996-03-25,10.25,10.6667,0.9609,0.962319048,0.97483,0.986055833
1425,1996-03-26,10.25,10.6667,0.9609,0.9615904759999999,0.9740479999999999,0.9857299999999999
1426,1996-03-27,10.1667,10.6667,0.9531,0.960857143,0.973266,0.985405
1427,1996-03-28,10.1667,10.5,0.9683,0.96122381,0.9727879999999999,0.985140833
1428,1996-03-29,10.1667,10.5,0.9683,0.961961905,0.9721540000000001,0.985071667
1429,1996-04-01,10.3333,10.5833,0.9764,0.962361905,0.9718379999999999,0.985005833
1430,1996-04-02,10.3333,10.5833,0.9764,0.9623904759999999,0.971366,0.9849399999999999
1431,1996-04-03,10.5,10.75,0.9767,0.962433333,0.970432,0.984745833
1432,1996-04-04,10.5,10.6667,0.9844,0.9632285709999999,0.9701200000000001,0.984548333
1433,1996-04-08,10.25,10.3333,0.9919,0.9640142859999999,0.97011,0.984345
1434,1996-04-09,10.25,10.3333,0.9919,0.9648095240000001,0.9701,0.9842774999999999
1435,1996-04-10,10.1667,10.5,0.9683,0.9644904759999999,0.9699180000000001,0.9839458329999999
1436,1996-04-11,10.5,10.5833,0.9921,0.965661905,0.9703440000000001,0.9840125
1437,1996-04-12,10.4167,10.6667,0.9766,0.9683285709999999,0.970174,0.98375
1438,1996-04-15,10.5833,10.6667,0.9922,0.970280952,0.970606,0.983550833
1439,1996-04-16,10.8333,10.8333,1.0,0.972604762,0.970756,0.983550833
1440,1996-04-17,11.0,10.8333,1.0154,0.976028571,0.9712139999999999,0.9838125
1441,1996-04-18,11.0833,11.1667,0.9925,0.977157143,0.9712139999999999,0.9836825000000001
1442,1996-04-19,11.0,11.0,1.0,0.978680952,0.971512,0.9836825000000001
1443,1996-04-22,10.9167,11.0,0.9924,0.979819048,0.9716600000000001,0.9836191670000001
1444,1996-04-23,10.6667,10.8333,0.9846,0.982061905,0.97165,0.983490833
1445,1996-04-24,10.4167,10.5,0.9921,0.9835476190000001,0.9717979999999999,0.983425
1446,1996-04-25,10.5,10.75,0.9767,0.9843,0.9718,0.983363333
1447,1996-04-26,10.5,10.6667,0.9844,0.9857904759999999,0.9719559999999999,0.9832991670000001
1448,1996-04-29,10.5,10.6667,0.9844,0.986557143,0.9721120000000001,0.9831025
1449,1996-04-30,10.8333,10.8333,1.0,0.988066667,0.972882,0.983035
1450,1996-05-01,10.75,10.75,1.0,0.989190476,0.973658,0.983035
1451,1996-05-02,10.75,10.9167,0.9847,0.9895857140000001,0.9741280000000001,0.9829075
1452,1996-05-03,10.6667,10.9167,0.9771,0.989604762,0.974622,0.982716667
1453,1996-05-06,10.5833,10.8333,0.9769,0.989247619,0.9749479999999999,0.982591667
1454,1996-05-07,10.5833,10.6667,0.9922,0.989261905,0.975268,0.982594167
1455,1996-05-08,10.6667,10.5,1.0159,0.990404762,0.976216,0.982659167
1456,1996-05-09,10.5833,10.5833,1.0,0.991914286,0.9770040000000001,0.982726667
1457,1996-05-10,10.5833,10.5833,1.0,0.992290476,0.9779479999999999,0.9827933329999999
1458,1996-05-13,10.6667,10.5,1.0159,0.994161905,0.9789059999999999,0.9829258329999999
1459,1996-05-14,11.0,10.6667,1.0313,0.99602381,0.980016,0.983253333
1460,1996-05-15,10.75,10.6667,1.0078,0.996395238,0.980656,0.9834516670000001
1461,1996-05-16,10.75,10.8333,0.9923,0.995295238,0.9811479999999999,0.9835200000000001
1462,1996-05-17,10.75,10.75,1.0,0.995652381,0.98164,0.9835200000000001
1463,1996-05-20,10.8333,10.75,1.0078,0.99602381,0.982292,0.983585
1464,1996-05-21,10.8333,10.8333,1.0,0.9963857140000001,0.982792,0.983518333
1465,1996-05-22,10.8333,10.8333,1.0,0.997119048,0.983442,0.9835841670000001
1466,1996-05-23,10.75,10.8333,0.9923,0.997128571,0.984876,0.9835200000000001
1467,1996-05-24,10.9167,11.0833,0.985,0.99752381,0.9855520000000001,0.983395
1468,1996-05-28,10.75,11.0,0.9773,0.9971857140000001,0.986074,0.983270833
1469,1996-05-29,10.8333,11.0,0.9848,0.9972047620000001,0.9869,0.9831441670000001
1470,1996-05-30,10.8333,11.0,0.9848,0.996480952,0.9872200000000001,0.9830174999999999
1471,1996-05-31,10.9167,11.0,0.9924,0.996119048,0.987708,0.982888333
1472,1996-06-03,11.0,11.0,1.0,0.9968476190000001,0.9883379999999999,0.982888333
1473,1996-06-04,10.9167,11.0833,0.985,0.99722381,0.989288,0.982763333
1474,1996-06-05,10.9167,11.0833,0.985,0.997609524,0.98977,0.9826383329999999
1475,1996-06-06,11.0,11.0,1.0,0.997980952,0.9905520000000001,0.982703333
1476,1996-06-07,10.9167,11.0833,0.985,0.996509524,0.99119,0.982643333
1477,1996-06-10,11.0833,11.0833,1.0,0.996509524,0.9918239999999999,0.982643333
1478,1996-06-11,11.0,11.0833,0.9925,0.9961523809999999,0.992308,0.982894167
1479,1996-06-12,11.0,11.25,0.9778,0.994338095,0.9923360000000001,0.9827733329999999
1480,1996-06-13,11.25,11.25,1.0,0.9928476190000001,0.992808,0.982901667
1481,1996-06-14,11.25,11.3333,0.9926,0.99212381,0.9931260000000001,0.9830308329999999
1482,1996-06-17,11.25,11.3333,0.9926,0.992138095,0.99329,0.9832825000000001
1483,1996-06-18,11.25,11.3333,0.9926,0.991785714,0.9933040000000001,0.9832858329999999
1484,1996-06-19,11.3333,11.4167,0.9927,0.991066667,0.9933200000000001,0.9833533329999999
1485,1996-06-20,11.3333,11.1667,1.0149,0.99177619,0.994252,0.9836058329999999
1486,1996-06-21,11.3333,11.0,1.0303,0.9932190479999999,0.995016,0.983921667
1487,1996-06-24,11.3333,11.4167,0.9927,0.993238095,0.995338,0.983989167
1488,1996-06-25,11.1667,11.25,0.9926,0.9936,0.995346,0.984055833
1489,1996-06-26,11.3333,11.3333,1.0,0.9946809520000001,0.995346,0.9842466670000001
1490,1996-06-27,11.4167,11.5833,0.9856,0.994719048,0.99475,0.9842549999999999
1491,1996-06-28,11.3333,11.5833,0.9784,0.9944142859999999,0.994468,0.9842658329999999
1492,1996-07-01,11.25,11.4167,0.9854,0.994080952,0.9941760000000001,0.9843350000000001
1493,1996-07-02,11.3333,11.25,1.0074,0.9944333329999999,0.994476,0.984461667
1494,1996-07-03,11.5,11.4167,1.0073,0.995495238,0.99493,0.9845866670000001
1495,1996-07-05,11.5,11.6667,0.9857,0.9955285709999999,0.9948020000000001,0.9844674999999999
1496,1996-07-08,11.4167,11.6667,0.9786,0.994509524,0.99484,0.984354167
1497,1996-07-09,11.25,11.25,1.0,0.99522381,0.995152,0.984419167
1498,1996-07-10,11.5833,11.3333,1.0221,0.99627619,0.995906,0.984603333
1499,1996-07-11,11.4167,11.1667,1.0224,0.9977,0.9963540000000001,0.9848549999999999
1500,1996-07-12,11.4167,11.5,0.9928,0.9984142859999999,0.99621,0.9847950000000001
1501,1996-07-15,11.4167,11.3333,1.0074,0.998766667,0.996664,0.984661667
1502,1996-07-16,11.0,11.0,1.0,0.999119048,0.997122,0.984661667
1503,1996-07-17,11.6667,11.5,1.0145,1.000161905,0.9978739999999999,0.984845833
1504,1996-07-18,11.6667,11.75,0.9929,1.00017619,0.9978879999999999,0.98485
1505,1996-07-19,12.0,12.0,1.0,1.00052381,0.9975700000000001,0.985038333
1506,1996-07-22,12.0,12.3333,0.973,0.9985285709999999,0.99703,0.985056667
1507,1996-07-23,12.0833,12.25,0.9864,0.996438095,0.996758,0.9850674999999999
1508,1996-07-24,11.8333,12.1667,0.9726,0.995480952,0.995892,0.985084167
1509,1996-07-25,11.8333,12.3333,0.9595,0.993904762,0.9944559999999999,0.984809167
1510,1996-07-26,11.8333,12.3333,0.9595,0.99197619,0.99349,0.9845341670000001
1511,1996-07-29,12.0,12.5,0.96,0.990757143,0.9928440000000001,0.984263333
1512,1996-07-30,12.25,12.5,0.98,0.990833333,0.9924440000000001,0.984220833
1513,1996-07-31,12.9167,12.8333,1.0065,0.991838095,0.992418,0.9844
1514,1996-08-01,12.9167,13.0833,0.9873,0.990880952,0.9921639999999999,0.9844183329999999
1515,1996-08-02,14.0833,14.0833,1.0,0.990533333,0.9921639999999999,0.984545833
1516,1996-08-05,13.9167,14.0,0.9940000000000001,0.990928571,0.9921979999999999,0.9846908329999999
1517,1996-08-06,13.6667,13.9167,0.982,0.9910904759999999,0.992138,0.984735833
1518,1996-08-07,13.5,14.0,0.9643,0.989390476,0.991878,0.984633333
1519,1996-08-08,13.3333,13.9167,0.9581,0.986342857,0.991344,0.984605
1520,1996-08-09,13.0833,13.9167,0.9401,0.98242381,0.99045,0.984429167
1521,1996-08-12,12.9167,13.5,0.9568,0.9807095240000001,0.9897379999999999,0.9843924999999999
1522,1996-08-13,12.6667,13.0,0.9744,0.979138095,0.989226,0.984575833
1523,1996-08-14,12.75,12.6667,1.0066,0.979452381,0.989658,0.9849591670000001
1524,1996-08-15,12.6667,12.6667,1.0,0.978761905,0.989958,0.9851575
1525,1996-08-16,12.6667,13.0,0.9744,0.977880952,0.9894459999999999,0.985206667
1526,1996-08-19,12.6667,13.0,0.9744,0.976661905,0.9892340000000001,0.985321667
1527,1996-08-20,12.75,12.9167,0.9871,0.9773333329999999,0.9889760000000001,0.9856075000000001
1528,1996-08-21,12.6667,12.8333,0.987,0.977361905,0.988866,0.985765833
1529,1996-08-22,12.8333,13.0833,0.9809,0.9777571429999999,0.988928,0.9858083329999999
1530,1996-08-23,13.0,12.8333,1.013,0.980304762,0.989188,0.986118333
1531,1996-08-26,13.0,12.8333,1.013,0.9828523809999999,0.9895959999999999,0.986495833
1532,1996-08-27,12.9167,13.0833,0.9873,0.9841523809999999,0.98949,0.9865950000000001
1533,1996-08-28,12.8333,13.1667,0.9747,0.9839,0.989132,0.986590833
1534,1996-08-29,12.75,13.0833,0.9745,0.98237619,0.988768,0.9865866670000001
1535,1996-08-30,12.75,12.9167,0.9871,0.9823666670000001,0.9882120000000001,0.98675
1536,1996-09-03,12.75,12.75,1.0,0.9823666670000001,0.987606,0.987411667
1537,1996-09-04,12.8333,12.75,1.0065,0.982961905,0.9878819999999999,0.9878725
1538,1996-09-05,12.75,13.0,0.9808,0.982904762,0.9876459999999999,0.988119167
1539,1996-09-06,12.9167,13.1667,0.981,0.9837,0.987266,0.9884316670000001
1540,1996-09-09,12.9167,12.9167,1.0,0.9856952379999999,0.987554,0.988691667
1541,1996-09-10,13.0,12.8333,1.013,0.989166667,0.988246,0.989066667
1542,1996-09-11,13.0,12.75,1.0196,0.992157143,0.98893,0.9894924999999999
1543,1996-09-12,13.0,13.0833,0.9936,0.993071429,0.988654,0.9899600000000001
1544,1996-09-13,12.9167,13.0833,0.9873,0.9921523809999999,0.9882540000000001,0.99018
1545,1996-09-16,13.0,13.0,1.0,0.9921523809999999,0.98854,0.990505833
1546,1996-09-17,12.9167,13.0,0.9936,0.993066667,0.9888399999999999,0.9908433329999999
1547,1996-09-18,13.0833,13.0833,1.0,0.9942857140000001,0.9888399999999999,0.9911075
1548,1996-09-19,13.0833,13.0833,1.0,0.9949,0.988398,0.991371667
1549,1996-09-20,13.0833,13.25,0.9874,0.994919048,0.987698,0.991463333
1550,1996-09-23,13.1667,13.0833,1.0064,0.996133333,0.9879700000000001,0.991713333
1551,1996-09-24,13.0833,13.0833,1.0,0.9955142859999999,0.987822,0.9919075
1552,1996-09-25,13.0833,13.0833,1.0,0.994895238,0.987822,0.9920375
1553,1996-09-26,13.0,13.25,0.9811,0.9946,0.9871540000000001,0.9919475
1554,1996-09-27,13.4167,13.5,0.9938,0.995509524,0.9871719999999999,0.991963333
1555,1996-09-30,13.6667,13.75,0.9939,0.9964333329999999,0.98705,0.9921766670000001
1556,1996-10-01,13.8333,14.0,0.9881,0.996480952,0.987352,0.992143333
1557,1996-10-02,13.6667,14.1667,0.9647,0.9948,0.9869180000000001,0.992044167
1558,1996-10-03,13.5,14.4167,0.9364,0.991461905,0.986194,0.991579167
1559,1996-10-04,13.25,14.25,0.9298,0.989033333,0.9856,0.990994167
1560,1996-10-07,13.25,14.1667,0.9353,0.9868571429999999,0.985116,0.990326667
1561,1996-10-08,13.1667,14.1667,0.9294,0.9834952379999999,0.984504,0.989800833
1562,1996-10-09,13.25,13.9167,0.9521,0.9805952379999999,0.9839459999999999,0.989401667
1563,1996-10-10,13.1667,13.5833,0.9693,0.9782,0.983202,0.9892091670000001
1564,1996-10-11,13.25,13.5833,0.9755,0.977338095,0.982966,0.989133333
1565,1996-10-14,13.1667,13.25,0.9937,0.977642857,0.9828399999999999,0.989146667
1566,1996-10-15,13.0833,13.1667,0.9937,0.977342857,0.982834,0.989288333
1567,1996-10-16,13.0833,13.1667,0.9937,0.9773476190000001,0.983068,0.9893658329999999
1568,1996-10-17,13.0833,13.1667,0.9937,0.977047619,0.983656,0.989443333
1569,1996-10-18,13.5,13.5833,0.9939,0.9767571429999999,0.9843719999999999,0.9893924999999999
1570,1996-10-21,13.4167,13.5,0.9938,0.977061905,0.9854459999999999,0.989340833
1571,1996-10-22,13.1667,13.3333,0.9875,0.976161905,0.98606,0.9893641670000001
1572,1996-10-23,13.25,13.3333,0.9937,0.975861905,0.9864459999999999,0.9895025
1573,1996-10-24,13.1667,13.3333,0.9875,0.975266667,0.9860639999999999,0.989590833
1574,1996-10-25,13.25,13.25,1.0,0.976166667,0.9860639999999999,0.9896558329999999
1575,1996-10-28,13.1667,13.25,0.9937,0.976161905,0.98645,0.9894708329999999
1576,1996-10-29,13.0833,13.1667,0.9937,0.9761523809999999,0.986836,0.9894183329999999
